StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,faculty
7336,7.8,1,2,1,68,3.9,No,No,61,63,NotPlaced,Biotechnology
7337,7.6,1,1,2,89,4.8,No,Yes,76,86,NotPlaced,Computer Science
7338,6.6,1,2,0,81,4.5,Yes,Yes,62,64,Placed,Business Administration
7339,7.4,0,3,1,83,4.3,Yes,Yes,82,68,Placed,Computer Science
7340,7.6,1,3,2,90,4.8,Yes,Yes,74,83,NotPlaced,Biotechnology
7341,6.6,0,1,2,81,4.3,No,Yes,67,72,NotPlaced,Civil Engineering
7342,8.3,1,1,0,90,4.3,Yes,Yes,77,80,NotPlaced,Computer Science
7343,8.5,0,1,1,64,3.8,Yes,No,56,81,NotPlaced,Computer Science
7344,7.4,1,2,1,61,4.4,Yes,Yes,62,69,Placed,Electrical Engineering
7345,8.3,2,3,2,90,4.8,Yes,Yes,84,88,Placed,Biotechnology
7346,7.7,1,1,0,82,3.8,Yes,Yes,82,87,Placed,Business Administration
7347,8.2,2,3,0,76,4.2,Yes,Yes,72,67,Placed,Business Administration
7348,8.1,2,3,2,90,4.8,Yes,Yes,75,84,Placed,Computer Science
7349,8.3,2,3,3,89,4.8,Yes,No,74,77,NotPlaced,Business Administration
7350,7.7,1,1,1,76,4.6,Yes,Yes,59,82,NotPlaced,Biotechnology
7351,8.3,1,3,2,89,4.8,Yes,Yes,81,85,Placed,Biotechnology
7352,7.5,0,3,2,85,4.5,No,Yes,75,73,Placed,Electrical Engineering
7353,8.3,0,3,0,86,4.3,Yes,No,56,65,NotPlaced,Computer Science
7354,8.0,1,3,1,75,4.2,Yes,Yes,76,84,NotPlaced,Computer Science
7355,7.5,1,2,0,66,4.2,No,Yes,55,65,NotPlaced,Mechanical Engineering
7356,8.0,1,1,0,90,4.4,No,Yes,74,62,NotPlaced,Business Administration
7357,7.7,2,2,2,85,4.7,Yes,Yes,83,82,Placed,Electrical Engineering
7358,8.1,1,3,0,87,4.7,Yes,Yes,83,85,Placed,Computer Science
7359,7.3,1,1,0,83,3.7,No,No,55,62,NotPlaced,Electrical Engineering
7360,6.5,0,2,1,81,4.8,Yes,Yes,55,69,NotPlaced,Computer Science
7361,7.3,1,1,0,70,4.3,No,Yes,63,76,NotPlaced,Computer Science
7362,7.8,0,2,2,80,3.9,Yes,Yes,55,67,NotPlaced,Electrical Engineering
7363,6.7,0,1,0,78,3.0,No,No,55,65,NotPlaced,Computer Science
7364,7.5,1,1,1,66,4.1,No,Yes,56,69,NotPlaced,Civil Engineering
7365,7.6,2,3,1,87,4.4,No,No,63,65,NotPlaced,Computer Science
7366,6.8,1,1,0,68,4.2,No,Yes,55,63,NotPlaced,Computer Science
7367,7.2,1,3,3,88,4.6,No,Yes,76,84,Placed,Computer Science
7368,7.4,1,1,1,73,3.6,No,Yes,62,63,NotPlaced,Computer Science
7369,8.0,2,3,0,88,4.5,Yes,No,77,84,NotPlaced,Computer Science
7370,7.3,1,1,1,74,4.8,No,No,55,66,NotPlaced,Computer Science
7371,6.5,1,1,0,86,4.2,Yes,Yes,65,65,NotPlaced,Electrical Engineering
7372,8.5,2,3,2,87,4.6,Yes,Yes,73,86,Placed,Business Administration
7373,6.6,1,1,0,73,4.5,Yes,No,72,66,NotPlaced,Computer Science
7374,8.4,1,2,0,90,4.8,Yes,Yes,78,86,Placed,Business Administration
7375,8.4,1,3,1,85,4.8,Yes,Yes,55,80,NotPlaced,Electrical Engineering
7376,8.3,0,1,2,81,4.4,Yes,Yes,76,81,Placed,Biotechnology
7377,6.6,1,1,0,78,4.6,No,Yes,55,67,NotPlaced,Civil Engineering
7378,7.7,2,2,0,71,4.0,No,Yes,55,72,Placed,Business Administration
7379,8.5,1,3,2,86,4.5,Yes,Yes,89,77,Placed,Business Administration
7380,7.7,1,2,0,74,4.7,Yes,Yes,69,71,Placed,Computer Science
7381,8.5,0,3,2,90,4.6,No,Yes,74,72,Placed,Electrical Engineering
7382,7.5,0,1,1,74,4.0,No,Yes,55,69,NotPlaced,Computer Science
7383,8.4,2,3,2,90,4.5,Yes,Yes,75,80,Placed,Computer Science
7384,6.6,1,2,0,70,4.0,No,No,55,62,NotPlaced,Computer Science
7385,8.6,2,3,2,90,4.8,Yes,Yes,81,87,Placed,Computer Science
7386,8.7,2,3,2,90,4.8,Yes,Yes,79,87,Placed,Computer Science
7387,8.2,2,3,2,87,4.8,Yes,Yes,72,88,Placed,Civil Engineering
7388,8.0,2,3,2,90,4.7,Yes,Yes,78,80,Placed,Biotechnology
7389,8.4,0,1,1,64,3.6,Yes,Yes,64,65,NotPlaced,Computer Science
7390,8.2,0,3,1,90,4.8,Yes,No,61,75,NotPlaced,Electrical Engineering
7391,7.5,1,1,0,71,3.6,No,No,60,65,NotPlaced,Computer Science
7392,8.5,2,3,2,90,4.7,Yes,Yes,74,86,Placed,Business Administration
7393,7.8,1,3,1,89,4.8,Yes,Yes,75,85,Placed,Mechanical Engineering
7394,7.7,0,1,0,83,4.7,Yes,Yes,78,84,NotPlaced,Computer Science
7395,8.3,1,2,0,80,3.6,No,Yes,72,63,NotPlaced,Computer Science
7396,7.1,1,3,1,77,4.2,Yes,Yes,62,60,NotPlaced,Business Administration
7397,7.2,1,2,2,75,4.2,No,Yes,65,69,NotPlaced,Electrical Engineering
7398,8.0,2,3,2,90,4.8,Yes,Yes,81,87,Placed,Business Administration
7399,7.9,2,3,2,84,4.7,Yes,Yes,72,86,Placed,Mechanical Engineering
7400,7.8,1,3,2,78,4.8,Yes,No,84,66,NotPlaced,Electrical Engineering
7401,7.9,1,1,0,89,4.5,Yes,Yes,78,81,Placed,Business Administration
7402,6.7,1,1,0,73,3.5,Yes,Yes,55,63,NotPlaced,Computer Science
7403,8.1,0,3,2,82,4.8,Yes,No,82,83,Placed,Electrical Engineering
7404,7.5,2,3,0,81,4.8,Yes,Yes,80,80,Placed,Biotechnology
7405,6.5,1,1,2,68,4.2,No,No,68,64,NotPlaced,Business Administration
7406,7.5,0,1,0,65,3.9,No,No,55,65,NotPlaced,Electrical Engineering
7407,6.7,1,1,2,74,4.3,Yes,No,62,72,Placed,Biotechnology
7408,7.6,2,1,0,70,4.4,No,Yes,57,66,NotPlaced,Mechanical Engineering
7409,6.8,1,1,0,82,4.6,No,Yes,58,75,Placed,Business Administration
7410,7.8,2,2,2,80,4.6,Yes,Yes,90,79,Placed,Mechanical Engineering
7411,7.6,1,1,0,60,3.6,No,No,55,64,NotPlaced,Computer Science
7412,8.1,2,3,2,90,4.7,Yes,Yes,79,88,Placed,Computer Science
7413,7.4,0,1,1,69,4.3,No,Yes,55,76,NotPlaced,Computer Science
7414,7.6,1,1,0,63,3.3,No,No,63,72,NotPlaced,Computer Science
7415,7.6,1,2,3,81,4.0,No,Yes,55,83,NotPlaced,Computer Science
7416,8.3,1,3,2,85,4.7,Yes,Yes,71,86,NotPlaced,Electrical Engineering
7417,8.3,1,3,2,90,4.8,Yes,Yes,69,88,Placed,Computer Science
7418,7.5,1,1,1,72,4.5,No,Yes,59,65,NotPlaced,Computer Science
7419,7.5,1,1,1,77,4.4,Yes,No,70,67,NotPlaced,Civil Engineering
7420,6.5,1,1,0,67,3.9,No,No,84,66,NotPlaced,Mechanical Engineering
7421,7.7,1,1,0,65,3.9,No,No,55,72,NotPlaced,Mechanical Engineering
7422,8.1,1,3,2,89,4.7,Yes,Yes,71,80,NotPlaced,Biotechnology
7423,7.5,0,1,1,66,4.1,Yes,Yes,58,67,NotPlaced,Biotechnology
7424,6.5,0,3,1,69,4.5,No,No,57,63,NotPlaced,Computer Science
7425,6.5,1,1,0,60,3.5,No,Yes,59,74,NotPlaced,Computer Science
7426,7.5,0,1,0,64,4.4,No,Yes,67,69,NotPlaced,Computer Science
7427,8.2,1,3,2,88,4.8,Yes,Yes,75,82,Placed,Computer Science
7428,8.1,1,2,2,83,4.8,Yes,Yes,81,82,Placed,Electrical Engineering
7429,7.4,1,2,0,71,4.6,No,No,63,68,NotPlaced,Computer Science
7430,8.3,2,3,1,80,4.6,Yes,No,55,80,NotPlaced,Biotechnology
7431,8.0,1,1,1,80,4.2,No,Yes,74,68,NotPlaced,Biotechnology
7432,8.7,2,3,0,82,4.8,Yes,Yes,78,83,Placed,Computer Science
7433,7.1,1,1,0,69,3.6,Yes,Yes,55,70,NotPlaced,Biotechnology
7434,7.3,1,1,0,69,3.7,No,Yes,56,70,NotPlaced,Biotechnology
7435,7.4,1,1,1,66,3.5,No,Yes,55,70,NotPlaced,Computer Science
7436,7.7,1,2,1,70,4.8,Yes,Yes,74,85,NotPlaced,Computer Science
7437,6.5,0,1,0,74,4.2,No,No,64,72,NotPlaced,Biotechnology
7438,8.9,2,3,2,90,4.8,Yes,Yes,72,84,Placed,Electrical Engineering
7439,8.2,1,3,0,80,4.3,Yes,Yes,79,68,Placed,Computer Science
7440,8.1,0,2,0,84,4.0,Yes,Yes,68,69,NotPlaced,Computer Science
7441,7.2,1,1,0,69,4.1,Yes,No,64,73,NotPlaced,Mechanical Engineering
7442,7.9,0,3,1,82,4.0,No,Yes,82,67,Placed,Civil Engineering
7443,6.5,1,2,0,61,4.5,No,No,75,68,NotPlaced,Computer Science
7444,7.6,1,3,3,79,4.2,No,Yes,61,70,NotPlaced,Biotechnology
7445,8.2,2,3,2,85,4.0,Yes,Yes,85,88,Placed,Business Administration
7446,6.8,1,1,1,64,3.3,No,No,55,68,NotPlaced,Computer Science
7447,6.5,1,1,0,61,3.5,No,Yes,61,69,NotPlaced,Computer Science
7448,7.7,1,1,1,75,3.5,No,No,71,66,Placed,Biotechnology
7449,7.6,1,2,1,67,4.6,No,Yes,61,67,NotPlaced,Biotechnology
7450,7.5,1,2,0,78,3.9,No,No,66,68,NotPlaced,Computer Science
7451,6.5,1,1,1,73,4.5,No,No,55,59,NotPlaced,Business Administration
7452,7.4,1,1,1,69,4.2,Yes,No,60,69,NotPlaced,Electrical Engineering
7453,8.0,1,2,1,82,4.8,Yes,Yes,79,80,Placed,Computer Science
7454,7.5,2,3,0,84,4.5,Yes,Yes,71,68,NotPlaced,Biotechnology
7455,8.7,0,3,2,88,4.7,Yes,Yes,74,86,Placed,Electrical Engineering
7456,7.8,1,2,0,73,4.5,Yes,Yes,83,75,NotPlaced,Biotechnology
7457,7.4,1,1,0,69,3.9,No,No,62,74,NotPlaced,Biotechnology
7458,8.2,2,3,2,88,4.3,Yes,No,70,88,Placed,Business Administration
7459,8.9,1,2,1,84,4.1,Yes,Yes,68,62,NotPlaced,Computer Science
7460,7.5,1,2,2,78,4.5,No,Yes,75,70,Placed,Computer Science
7461,7.1,1,1,1,71,4.2,Yes,Yes,65,69,NotPlaced,Computer Science
7462,8.1,0,3,2,90,4.8,Yes,Yes,79,86,Placed,Business Administration
7463,7.5,0,1,2,72,4.4,No,Yes,55,69,NotPlaced,Civil Engineering
7464,7.7,1,3,2,90,4.6,No,Yes,81,79,Placed,Business Administration
7465,8.3,0,2,0,90,4.6,Yes,Yes,75,82,Placed,Civil Engineering
7466,6.5,1,1,1,76,3.8,No,Yes,60,68,NotPlaced,Computer Science
7467,8.4,1,2,2,86,4.2,Yes,Yes,80,82,NotPlaced,Computer Science
7468,6.5,2,1,1,86,3.7,Yes,Yes,58,68,NotPlaced,Electrical Engineering
7469,8.5,0,2,2,85,4.1,Yes,Yes,59,82,Placed,Computer Science
7470,7.8,1,1,0,86,4.6,No,Yes,59,69,NotPlaced,Mechanical Engineering
7471,8.2,1,3,1,79,4.6,Yes,Yes,73,84,NotPlaced,Business Administration
7472,7.6,1,2,0,70,3.6,No,Yes,56,66,NotPlaced,Biotechnology
7473,6.5,2,1,0,78,4.4,No,Yes,75,65,NotPlaced,Mechanical Engineering
7474,7.4,1,1,1,62,4.8,Yes,Yes,55,71,NotPlaced,Biotechnology
7475,8.5,1,3,2,86,4.7,Yes,Yes,73,83,Placed,Computer Science
7476,7.7,1,2,1,76,4.1,No,Yes,56,69,NotPlaced,Computer Science
7477,8.1,1,2,0,86,4.8,No,Yes,82,63,NotPlaced,Computer Science
7478,6.9,2,2,0,68,3.2,No,Yes,55,65,NotPlaced,Computer Science
7479,7.7,0,2,0,72,4.5,No,Yes,63,87,NotPlaced,Business Administration
7480,7.5,1,1,0,81,3.6,No,Yes,56,71,NotPlaced,Computer Science
7481,8.3,2,3,2,90,4.2,Yes,Yes,71,81,Placed,Computer Science
7482,7.6,1,1,0,73,4.2,No,No,56,66,NotPlaced,Business Administration
7483,7.7,1,2,1,74,4.6,Yes,Yes,64,57,Placed,Computer Science
7484,8.4,1,2,1,77,4.0,Yes,Yes,79,84,NotPlaced,Computer Science
7485,7.5,1,2,0,70,4.2,No,Yes,55,72,Placed,Computer Science
7486,7.4,1,1,0,81,4.6,No,No,83,81,NotPlaced,Computer Science
7487,6.9,1,1,1,61,4.6,Yes,Yes,55,64,NotPlaced,Business Administration
7488,8.1,1,2,0,84,4.3,No,No,58,80,Placed,Mechanical Engineering
7489,8.0,0,2,0,85,3.8,Yes,Yes,75,69,NotPlaced,Computer Science
7490,6.5,1,1,1,81,4.8,No,Yes,58,77,NotPlaced,Mechanical Engineering
7491,8.4,1,1,2,81,4.6,Yes,Yes,70,70,Placed,Electrical Engineering
7492,7.5,1,1,1,65,4.5,No,No,55,67,NotPlaced,Business Administration
7493,7.7,1,3,0,74,4.3,Yes,Yes,75,86,NotPlaced,Civil Engineering
7494,8.3,2,3,2,90,4.8,Yes,Yes,78,80,Placed,Computer Science
7495,6.5,0,3,0,77,3.6,Yes,No,60,74,NotPlaced,Business Administration
7496,7.6,1,1,1,89,4.8,Yes,Yes,55,84,Placed,Business Administration
7497,7.4,0,1,1,70,4.3,No,Yes,55,69,NotPlaced,Business Administration
7498,6.6,1,1,0,73,3.1,No,No,58,61,NotPlaced,Electrical Engineering
7499,6.5,1,1,1,70,4.1,No,No,65,66,NotPlaced,Computer Science
7500,8.2,1,2,1,79,4.4,Yes,Yes,83,65,Placed,Computer Science
7501,6.5,1,2,1,74,3.9,No,Yes,56,68,NotPlaced,Biotechnology
7502,6.7,1,1,0,74,4.4,Yes,Yes,55,69,NotPlaced,Computer Science
7503,8.8,2,3,2,90,4.7,Yes,Yes,74,86,Placed,Computer Science
7504,8.0,2,3,2,87,3.7,Yes,Yes,72,83,Placed,Computer Science
7505,6.7,1,2,0,73,3.4,No,Yes,55,59,NotPlaced,Mechanical Engineering
7506,8.8,0,2,1,78,4.5,Yes,Yes,78,71,NotPlaced,Biotechnology
7507,7.5,1,1,0,74,3.5,No,Yes,60,68,Placed,Mechanical Engineering
7508,7.9,1,2,0,64,3.7,Yes,No,62,64,NotPlaced,Mechanical Engineering
7509,8.2,2,2,3,84,4.8,Yes,Yes,79,80,NotPlaced,Computer Science
7510,7.8,2,2,2,79,4.5,Yes,No,72,86,NotPlaced,Electrical Engineering
7511,6.5,1,3,2,75,3.8,Yes,Yes,79,67,NotPlaced,Mechanical Engineering
7512,8.2,0,1,1,64,3.9,No,Yes,55,82,NotPlaced,Computer Science
7513,6.9,1,2,1,74,4.0,Yes,Yes,59,66,NotPlaced,Computer Science
7514,8.5,0,3,2,88,4.5,Yes,Yes,85,88,Placed,Computer Science
7515,7.4,1,1,1,70,4.0,Yes,Yes,57,72,NotPlaced,Computer Science
7516,8.1,2,3,2,90,4.8,Yes,No,79,88,Placed,Mechanical Engineering
7517,7.8,0,1,0,71,3.7,No,No,55,62,NotPlaced,Computer Science
7518,6.5,1,2,0,81,4.1,Yes,Yes,56,81,NotPlaced,Electrical Engineering
7519,8.4,0,1,1,78,3.8,Yes,No,64,68,NotPlaced,Computer Science
7520,7.8,1,1,1,85,4.8,Yes,Yes,82,83,Placed,Mechanical Engineering
7521,7.9,1,3,2,87,4.8,Yes,Yes,82,88,Placed,Computer Science
7522,6.5,1,1,0,82,4.3,No,Yes,57,70,NotPlaced,Mechanical Engineering
7523,8.0,2,3,0,90,4.5,Yes,Yes,85,79,Placed,Computer Science
7524,8.1,2,3,2,83,4.5,Yes,Yes,83,82,Placed,Computer Science
7525,7.4,1,1,2,63,3.6,No,Yes,62,72,NotPlaced,Mechanical Engineering
7526,8.1,2,3,0,89,4.1,Yes,No,81,67,NotPlaced,Business Administration
7527,7.8,1,3,2,90,4.8,Yes,Yes,58,78,Placed,Mechanical Engineering
7528,6.6,2,1,0,67,3.9,No,No,55,74,NotPlaced,Computer Science
7529,7.3,1,1,2,82,4.0,Yes,Yes,59,75,NotPlaced,Biotechnology
7530,8.3,1,1,2,90,4.5,Yes,Yes,79,81,Placed,Civil Engineering
7531,6.5,1,1,0,70,4.1,No,No,65,72,NotPlaced,Mechanical Engineering
7532,8.4,2,3,2,90,4.8,Yes,Yes,76,85,Placed,Biotechnology
7533,7.7,1,3,0,75,4.0,Yes,Yes,78,81,Placed,Mechanical Engineering
7534,6.5,2,3,2,71,3.8,Yes,Yes,66,80,Placed,Computer Science
7535,7.6,1,3,2,79,3.8,Yes,Yes,75,88,Placed,Electrical Engineering
7536,8.5,1,2,0,84,4.5,Yes,Yes,77,81,NotPlaced,Mechanical Engineering
7537,6.5,2,2,2,80,4.6,Yes,Yes,81,72,Placed,Biotechnology
7538,6.7,1,1,0,71,4.1,No,No,60,68,NotPlaced,Computer Science
7539,7.5,1,1,1,66,4.0,No,Yes,61,72,NotPlaced,Biotechnology
7540,7.5,0,2,1,82,4.2,Yes,Yes,80,85,NotPlaced,Electrical Engineering
7541,7.9,1,2,0,77,4.2,No,Yes,75,63,NotPlaced,Computer Science
7542,7.7,1,3,2,85,4.5,Yes,Yes,76,81,NotPlaced,Business Administration
7543,7.8,2,3,1,90,4.0,Yes,Yes,81,84,NotPlaced,Computer Science
7544,8.6,2,3,2,90,4.8,Yes,Yes,73,68,Placed,Business Administration
7545,8.1,2,3,2,85,4.8,Yes,Yes,83,84,Placed,Civil Engineering
7546,6.6,1,1,0,77,3.8,No,Yes,59,71,NotPlaced,Mechanical Engineering
7547,8.0,2,3,2,87,4.8,Yes,Yes,75,81,Placed,Mechanical Engineering
7548,8.6,1,3,2,90,4.5,Yes,Yes,72,83,Placed,Civil Engineering
7549,8.3,1,3,2,90,4.7,Yes,Yes,76,80,Placed,Civil Engineering
7550,8.0,2,1,0,90,4.7,Yes,Yes,83,85,Placed,Biotechnology
7551,7.5,1,2,0,82,4.1,No,No,64,61,NotPlaced,Biotechnology
7552,7.8,0,1,0,63,4.2,No,Yes,56,70,NotPlaced,Computer Science
7553,7.5,0,2,0,81,3.6,No,Yes,55,68,Placed,Mechanical Engineering
7554,7.8,1,1,1,63,4.1,No,Yes,55,67,NotPlaced,Mechanical Engineering
7555,6.7,1,1,0,66,4.3,Yes,No,55,71,NotPlaced,Computer Science
7556,7.6,1,3,1,81,3.9,Yes,Yes,82,84,Placed,Mechanical Engineering
7557,7.6,0,2,1,77,4.7,Yes,Yes,76,65,NotPlaced,Computer Science
7558,8.1,1,3,2,85,4.5,Yes,No,76,87,NotPlaced,Biotechnology
7559,8.2,1,2,2,81,4.8,Yes,Yes,75,87,Placed,Business Administration
7560,7.6,1,2,0,74,4.1,No,Yes,67,69,NotPlaced,Mechanical Engineering
7561,7.5,1,1,1,69,3.9,No,Yes,59,66,NotPlaced,Electrical Engineering
7562,7.3,1,2,1,88,4.8,No,No,55,74,NotPlaced,Biotechnology
7563,6.7,0,2,0,75,4.2,No,Yes,55,64,NotPlaced,Computer Science
7564,8.7,0,1,0,87,4.8,Yes,No,77,79,Placed,Mechanical Engineering
7565,8.0,2,1,2,88,4.7,Yes,Yes,62,66,Placed,Computer Science
7566,8.3,0,1,0,69,4.3,Yes,No,68,63,NotPlaced,Mechanical Engineering
7567,7.6,0,3,1,81,4.6,Yes,Yes,61,71,NotPlaced,Computer Science
7568,6.5,2,1,0,86,3.4,No,Yes,55,64,NotPlaced,Computer Science
7569,7.4,1,1,1,70,3.5,No,Yes,57,61,NotPlaced,Computer Science
7570,8.7,2,3,2,76,4.3,Yes,Yes,82,83,Placed,Electrical Engineering
7571,6.5,1,1,0,79,3.7,No,No,63,62,NotPlaced,Civil Engineering
7572,8.4,1,3,2,70,3.8,Yes,No,75,86,NotPlaced,Civil Engineering
7573,7.4,1,1,0,67,3.7,No,No,65,65,NotPlaced,Computer Science
7574,7.4,0,1,0,63,4.2,No,Yes,58,66,NotPlaced,Business Administration
7575,6.7,0,2,0,70,3.0,No,Yes,55,69,NotPlaced,Civil Engineering
7576,8.3,2,3,2,90,4.4,Yes,Yes,90,84,Placed,Electrical Engineering
7577,8.3,2,3,0,90,4.8,Yes,Yes,79,82,Placed,Mechanical Engineering
7578,6.5,1,2,0,60,4.3,No,No,55,70,NotPlaced,Mechanical Engineering
7579,7.4,1,2,0,80,4.7,No,Yes,59,64,NotPlaced,Civil Engineering
7580,7.1,0,1,0,90,4.5,Yes,No,79,78,NotPlaced,Civil Engineering
7581,6.5,0,3,2,73,4.5,Yes,Yes,74,84,Placed,Biotechnology
7582,8.6,2,3,2,90,4.5,Yes,Yes,79,84,Placed,Business Administration
7583,6.5,2,1,0,69,3.7,No,No,55,68,NotPlaced,Business Administration
7584,8.5,1,3,0,90,4.5,Yes,Yes,74,83,Placed,Business Administration
7585,6.9,1,1,0,75,3.8,Yes,Yes,55,66,NotPlaced,Computer Science
7586,6.5,1,1,2,84,4.5,No,Yes,78,68,NotPlaced,Mechanical Engineering
7587,8.1,2,3,2,87,4.8,Yes,No,84,86,Placed,Computer Science
7588,7.5,0,1,1,70,4.4,No,No,55,66,NotPlaced,Business Administration
7589,6.8,1,2,1,75,4.0,No,Yes,62,76,NotPlaced,Electrical Engineering
7590,7.9,1,0,3,90,4.8,Yes,Yes,68,88,NotPlaced,Computer Science
7591,8.2,1,3,0,82,4.7,Yes,Yes,76,84,NotPlaced,Computer Science
7592,7.7,1,1,0,75,4.0,No,Yes,61,71,Placed,Electrical Engineering
7593,8.3,2,2,0,81,4.7,Yes,Yes,78,86,NotPlaced,Computer Science
7594,6.8,0,2,0,78,4.1,No,Yes,57,88,NotPlaced,Computer Science
7595,7.7,1,1,0,69,4.4,No,No,59,66,NotPlaced,Computer Science
7596,6.5,2,1,3,83,4.5,Yes,Yes,55,68,NotPlaced,Computer Science
7597,8.2,1,1,2,89,4.8,Yes,Yes,87,84,Placed,Computer Science
7598,7.0,1,1,2,83,4.8,Yes,Yes,83,80,Placed,Computer Science
7599,7.5,1,1,0,66,3.9,No,No,55,71,NotPlaced,Biotechnology
7600,7.3,1,1,0,60,3.2,No,No,61,70,NotPlaced,Civil Engineering
7601,7.3,1,1,0,80,3.8,Yes,Yes,59,58,Placed,Mechanical Engineering
7602,7.0,1,2,1,61,4.0,No,Yes,70,65,NotPlaced,Business Administration
7603,7.4,1,1,0,86,4.5,Yes,Yes,69,86,NotPlaced,Computer Science
7604,6.7,1,3,1,86,4.8,Yes,Yes,75,80,Placed,Business Administration
7605,8.0,0,3,2,90,4.8,Yes,Yes,84,82,Placed,Computer Science
7606,8.0,2,3,2,80,4.8,Yes,No,72,63,Placed,Mechanical Engineering
7607,8.4,1,3,2,90,4.8,Yes,Yes,79,87,Placed,Biotechnology
7608,7.6,1,1,0,69,4.0,No,Yes,59,65,NotPlaced,Mechanical Engineering
7609,8.2,1,2,0,81,4.4,No,Yes,55,62,NotPlaced,Computer Science
7610,7.5,1,1,0,71,4.0,No,No,63,64,NotPlaced,Computer Science
7611,8.2,2,1,2,90,4.6,Yes,Yes,74,79,Placed,Computer Science
7612,8.1,0,2,0,77,3.8,Yes,Yes,84,62,NotPlaced,Computer Science
7613,7.7,1,2,0,80,3.5,Yes,Yes,79,84,NotPlaced,Computer Science
7614,7.4,1,2,0,74,4.5,No,Yes,70,68,Placed,Biotechnology
7615,8.4,2,3,2,90,4.8,Yes,Yes,80,80,Placed,Computer Science
7616,7.4,1,1,0,74,3.9,No,Yes,55,69,NotPlaced,Business Administration
7617,7.6,0,2,0,75,3.6,No,No,56,70,NotPlaced,Electrical Engineering
7618,7.7,1,2,0,81,4.4,No,Yes,75,83,NotPlaced,Computer Science
7619,7.4,2,3,2,79,4.7,Yes,No,87,84,Placed,Biotechnology
7620,7.7,1,2,0,80,4.0,No,Yes,57,67,NotPlaced,Civil Engineering
7621,7.6,0,2,0,84,4.0,Yes,Yes,70,86,Placed,Mechanical Engineering
7622,8.5,1,3,2,90,4.7,Yes,Yes,69,86,Placed,Mechanical Engineering
7623,7.5,0,2,0,81,4.1,No,No,63,64,NotPlaced,Computer Science
7624,7.4,1,1,1,73,4.2,Yes,No,66,87,NotPlaced,Computer Science
7625,6.5,1,1,0,73,4.0,Yes,No,59,67,Placed,Civil Engineering
7626,8.3,2,1,2,75,3.9,No,No,55,64,NotPlaced,Mechanical Engineering
7627,7.4,1,2,0,73,4.2,No,No,55,61,NotPlaced,Biotechnology
7628,8.7,1,3,2,80,4.1,Yes,Yes,70,88,Placed,Electrical Engineering
7629,8.4,2,3,2,84,3.7,No,No,81,82,NotPlaced,Computer Science
7630,7.6,0,1,0,75,4.2,Yes,No,55,59,NotPlaced,Computer Science
7631,8.5,1,3,3,84,4.6,Yes,Yes,69,88,Placed,Business Administration
7632,7.5,1,1,0,71,3.7,No,Yes,73,71,NotPlaced,Civil Engineering
7633,7.5,1,1,0,77,4.0,No,Yes,55,63,NotPlaced,Mechanical Engineering
7634,7.6,0,2,0,70,3.8,No,Yes,63,69,NotPlaced,Mechanical Engineering
7635,8.1,1,2,0,90,4.5,No,No,70,61,NotPlaced,Computer Science
7636,7.7,1,2,1,80,4.4,No,Yes,81,57,NotPlaced,Business Administration
7637,7.5,1,1,1,80,4.1,Yes,Yes,73,69,NotPlaced,Computer Science
7638,8.5,1,2,0,87,4.3,Yes,Yes,72,83,Placed,Mechanical Engineering
7639,7.6,0,1,1,71,4.3,No,No,59,66,NotPlaced,Civil Engineering
7640,6.5,0,1,1,69,3.9,No,No,55,62,NotPlaced,Mechanical Engineering
7641,8.2,2,3,3,82,4.0,Yes,Yes,83,80,Placed,Electrical Engineering
7642,6.9,1,2,0,70,4.8,Yes,Yes,78,88,NotPlaced,Computer Science
7643,8.4,2,3,2,84,4.7,Yes,No,85,85,NotPlaced,Computer Science
7644,7.6,1,2,2,76,4.5,Yes,Yes,80,85,Placed,Civil Engineering
7645,7.7,1,1,0,81,4.6,No,Yes,76,68,NotPlaced,Civil Engineering
7646,8.0,1,2,2,90,4.7,Yes,Yes,77,88,NotPlaced,Civil Engineering
7647,8.3,2,3,0,90,4.8,Yes,Yes,84,86,Placed,Computer Science
7648,8.3,2,3,2,90,4.8,Yes,Yes,86,85,Placed,Computer Science
7649,7.5,1,1,0,61,3.9,No,No,55,74,NotPlaced,Computer Science
7650,8.3,1,3,2,89,3.4,Yes,Yes,77,85,Placed,Electrical Engineering
7651,6.5,0,1,0,66,4.0,No,Yes,66,72,NotPlaced,Computer Science
7652,8.6,1,1,2,90,4.7,Yes,Yes,76,85,Placed,Civil Engineering
7653,7.3,0,1,1,70,3.9,No,No,55,71,NotPlaced,Computer Science
7654,8.2,2,3,2,87,4.8,Yes,Yes,83,83,Placed,Civil Engineering
7655,8.5,1,1,2,78,4.5,No,Yes,58,73,NotPlaced,Business Administration
7656,7.7,0,2,0,74,4.2,No,Yes,55,71,NotPlaced,Mechanical Engineering
7657,8.4,1,3,2,80,4.5,Yes,Yes,71,64,NotPlaced,Mechanical Engineering
7658,8.6,1,1,2,90,4.7,Yes,Yes,87,66,Placed,Computer Science
7659,7.3,0,2,2,86,4.8,Yes,Yes,74,86,Placed,Biotechnology
7660,8.3,0,3,3,89,4.8,Yes,Yes,74,74,Placed,Computer Science
